-0.0275922430976409	0.0734497244073663	1.51543630164311	-4.01573116494122e-13	4.80548177769397e-13	-4.19823878720447e-15	1.24688970288175e-13	1.11373774820369e-13	-2.34877052699755e-13	-1.03840255355306e-13	1.24555750863118e-13	-2.11954832034024e-14	4.71417781125534e-12	3.93943242935711e-12	3.89841327219642e-07	0.000514230371276429	-0.000481306704870669	9.94647779546817e-05
-0.0276084911932162	0.0734624050571599	1.51541569599713	0.00027240285226159	0.000129808258656536	4.04167464441763e-05	-3.30402097531659e-05	-0.000143512689857894	0.000103113720848835	0.00243637424466937	0.00221278310759599	0.000288958635491644	0.00127369259408663	-0.0026725680040706	0.00127535775225418	0.0128588379338588	0.02010000037029	0.000647812549650824
-0.0276219718432954	0.0734726408386515	1.51539884125431	0.000501607090385859	0.000240803878002682	7.43299435563821e-05	-5.81478276914543e-05	-0.000266634084553413	0.000190431830904983	0.00447043009266214	0.00407593947820232	0.000528655367795561	0.00236321247757471	-0.0049217581195262	0.00232782034401247	0.0230605226465962	0.0373144762099192	0.00107651958212995
-0.0276371619364058	0.0734838250033272	1.51538013748508	0.000763863015290472	0.000369966647870363	0.000113016956152541	-8.3589914591178e-05	-0.000410386133844235	0.000290979689044185	0.00677845228689832	0.00620938179516218	0.000798729581173946	0.00363151770190452	-0.00749576679962619	0.00350720454312992	0.0345087970756588	0.0568866635896948	0.00152731789341291
-0.0276497369296612	0.0734927878434003	1.5153648915926	0.000984395726660192	0.000480395578695299	0.000145449829148707	-0.000102222344550949	-0.000533675702095374	0.000376035048415915	0.00870311157249374	0.00800480323942432	0.00102232352375027	0.00471623738424932	-0.00966064855127305	0.00447798665061327	0.0439482203472372	0.0732411290974235	0.00187312486853939
-0.0276638750332122	0.0735025030995731	1.51534803353136	0.00123659624956799	0.000608883052476616	0.000182417740726517	-0.000120177769817864	-0.000677578856882413	0.000473874601256219	0.0108846319236229	0.0100597846958393	0.00127376829333295	0.00597874455680561	-0.0121368059741436	0.00556265317488069	0.0545170885214321	0.0918189458907211	0.00222835482651373
-0.0276755495386436	0.0735102167044895	1.5153343482037	0.00144853611438676	0.000718719670497056	0.000213379430131864	-0.000132430829645128	-0.000800960731208643	0.000556544759245139	0.0127014851793065	0.0117882276463466	0.0014814786385405	0.00705831270638621	-0.0142179937987791	0.006452496159012	0.0632087938847365	0.107326091958875	0.00249296480479638
-0.0276886416655408	0.0735184906287745	1.51531927968171	0.00169077276105947	0.000846502040413949	0.000248638873525191	-0.000143011054624556	-0.000944926737666566	0.000651533564432155	0.0147583538947587	0.0137656281721834	0.00171454894266624	0.00831461469525262	-0.0165970206633188	0.00744330432554641	0.0729151658562871	0.124924313402445	0.00275460751656665
-0.0277011762515948	0.0735260042084689	1.51530514617454	0.00192771241071833	0.000973894639878592	0.000282987979502069	-0.000149688453570067	-0.00108889009802324	0.000744937501765312	0.0167492453208928	0.0157018539175335	0.00193788646136861	0.00956743052120703	-0.0189243468015099	0.00838420796630857	0.0821667043016714	0.142004150876437	0.00296695858714439
-0.0277114730152968	0.0735318388738083	1.51529377148185	0.00212656275573025	0.00108276817962102	0.000311700127907651	-0.000152297048202587	-0.00121226565489083	0.000823691685519216	0.0184030589402214	0.0173285485867504	0.00212154569987137	0.0106383762539218	-0.0208777690181248	0.00915074636827029	0.0897344521278961	0.156230279466394	0.00310976013118503
-0.027722970855032	0.0735379534541256	1.51528134129	0.00235367902918616	0.00120940991768046	0.000344357088028008	-0.000151770349753422	-0.00135615638959418	0.000914026213753504	0.0202721389605597	0.0191885441708167	0.0023269001671199	0.0118843685764583	-0.0231090944322884	0.00999909828762213	0.0981494216945258	0.172353250971585	0.00323156512786448
-0.0277323802643857	0.0735425991175516	1.51527140447752	0.00254413643954567	0.00131762603803648	0.000371621277232985	-0.000148243029743291	-0.00147943148724934	0.000990084071464623	0.0218221877999264	0.0207501823020964	0.00249523273564593	0.012949283959468	-0.0249804316187219	0.0106865556126632	0.105006340794723	0.18576440290236	0.00329749683798222
-0.0277428473707076	0.0735473422751069	1.51526062143224	0.00276152086256035	0.00144348710691265	0.000402596724330686	-0.000140623695244773	-0.00162316134247403	0.00107720674824565	0.023571306621899	0.0225348276548456	0.00268285912977937	0.0141880546419776	-0.0271165076282462	0.0114431986606647	0.112601611141094	0.200945345762985	0.00333073686786795
-0.0277527610474266	0.073551357189476	1.5152507034924	0.00297369438422923	0.00156891477369479	0.000432669661304358	-0.00012922516829565	-0.00176676785726447	0.00116253810234996	0.0252564916261625	0.0242791978403234	0.00286102962915265	0.0154227660867876	-0.0292015262710962	0.0121507270498409	0.119761766607213	0.21562436540827	0.00331703073323352
-0.027760816980527	0.0735542219542895	1.51524288214699	0.00315140811680625	0.00167607077551383	0.000457726661769191	-0.00011645576923545	-0.00188974083535693	0.00123421421218898	0.0266501890448263	0.0257423407321761	0.00300623752004458	0.0164777535558612	-0.0309480003388566	0.0127180673142711	0.125554622413128	0.22780806069204	0.00326815797476814
-0.0277697061756425	0.073556904024285	1.51523452939273	0.0033539625366551	0.00180066939298599	0.000486129557743613	-9.81159613188885e-05	-0.00203304957667977	0.00131610405212354	0.0282179187028847	0.0274124984141102	0.00316702174852518	0.0177046121798951	-0.0329386713853091	0.013334909661042	0.131918708101511	0.241565248393967	0.00316868774532231
-0.0277768908663955	0.0735586437745505	1.51522801897999	0.00352351099788917	0.00190710549142266	0.00050976667370261	-7.94738509167881e-05	-0.00215573074693701	0.0013847837125307	0.0295122269692572	0.0288127197653643	0.00329750950861312	0.0187527367118804	-0.0346050074852158	0.0138252510310739	0.13703977804632	0.252969062389427	0.00304751261617843
