-0.00098678	1.4302	0.073609	-0.046543	0.9706	-1.8575	15.379
-0.0010352	1.4311	0.075788	-0.04846	0.98601	-1.9171	15.437
-0.0010857	1.4321	0.078012	-0.050438	1.0015	-1.9779	15.492
-0.0011382	1.4331	0.080283	-0.052478	1.017	-2.0398	15.543
-0.0011927	1.4342	0.0826	-0.054581	1.0326	-2.103	15.592
-0.0012495	1.4352	0.084965	-0.056748	1.0482	-2.1673	15.637
-0.0013085	1.4363	0.087376	-0.058981	1.0638	-2.2328	15.679
-0.0013697	1.4373	0.089836	-0.06128	1.0795	-2.2995	15.717
-0.0014334	1.4384	0.092344	-0.063648	1.0953	-2.3673	15.753
-0.0014995	1.4395	0.0949	-0.066084	1.111	-2.4363	15.785
-0.0015681	1.4406	0.097506	-0.06859	1.1268	-2.5064	15.813
-0.0016392	1.4418	0.10016	-0.071168	1.1427	-2.5776	15.838
-0.0017131	1.4429	0.10287	-0.073818	1.1585	-2.6499	15.86
-0.0017896	1.4441	0.10562	-0.076541	1.1744	-2.7234	15.878
-0.0018689	1.4453	0.10843	-0.079339	1.1903	-2.7979	15.893
-0.0019511	1.4465	0.11129	-0.082213	1.2062	-2.8735	15.904
-0.0020363	1.4477	0.1142	-0.085163	1.2221	-2.9502	15.912
-0.0021245	1.4489	0.11716	-0.088191	1.238	-3.0278	15.916
-0.0022158	1.4502	0.12017	-0.091297	1.2539	-3.1065	15.917
-0.0023103	1.4514	0.12323	-0.094483	1.2698	-3.1862	15.914
-0.002408	1.4527	0.12635	-0.09775	1.2857	-3.2669	15.907
-0.0025091	1.454	0.12953	-0.1011	1.3016	-3.3485	15.897
-0.0026137	1.4553	0.13275	-0.10453	1.3175	-3.4311	15.884
-0.0027217	1.4566	0.13603	-0.10804	1.3334	-3.5145	15.866
-0.0028333	1.458	0.13937	-0.11164	1.3493	-3.5988	15.845
-0.0029487	1.4593	0.14275	-0.11533	1.3651	-3.684	15.821
-0.0030678	1.4607	0.1462	-0.1191	1.3809	-3.7699	15.793
-0.0031907	1.4621	0.1497	-0.12295	1.3967	-3.8567	15.761
-0.0033176	1.4635	0.15325	-0.1269	1.4124	-3.9442	15.725
-0.0034486	1.4649	0.15686	-0.13093	1.4281	-4.0324	15.686
-0.0035836	1.4664	0.16052	-0.13505	1.4438	-4.1213	15.643
-0.0037229	1.4678	0.16425	-0.13926	1.4594	-4.2109	15.597
-0.0038664	1.4693	0.16802	-0.14356	1.475	-4.3011	15.547
-0.0040144	1.4708	0.17186	-0.14796	1.4905	-4.3919	15.493
-0.0041668	1.4723	0.17575	-0.15244	1.506	-4.4832	15.436
-0.0043238	1.4738	0.1797	-0.15701	1.5214	-4.575	15.375
-0.0044855	1.4753	0.1837	-0.16168	1.5367	-4.6673	15.31
-0.004652	1.4768	0.18777	-0.16644	1.552	-4.76	15.242
-0.0048233	1.4784	0.19189	-0.17129	1.5672	-4.853	15.17
-0.0049995	1.48	0.19606	-0.17624	1.5823	-4.9464	15.094
-0.0051808	1.4816	0.2003	-0.18128	1.5974	-5.0401	15.015
-0.0053672	1.4832	0.20459	-0.18641	1.6124	-5.1341	14.933
-0.0055588	1.4848	0.20895	-0.19164	1.6272	-5.2282	14.846
-0.0057558	1.4864	0.21336	-0.19697	1.642	-5.3225	14.757
-0.0059582	1.4881	0.21783	-0.20238	1.6568	-5.4169	14.663
-0.0061661	1.4897	0.22235	-0.20789	1.6714	-5.5113	14.566
-0.0063796	1.4914	0.22694	-0.2135	1.6859	-5.6057	14.466
-0.0065988	1.4931	0.23158	-0.2192	1.7003	-5.7001	14.362
-0.0068238	1.4948	0.23629	-0.22499	1.7146	-5.7944	14.255
-0.0070546	1.4965	0.24105	-0.23088	1.7288	-5.8886	14.144
-0.0072915	1.4983	0.24587	-0.23686	1.7429	-5.9825	14.03
-0.0075345	1.5	0.25075	-0.24294	1.7569	-6.0762	13.912
-0.0077836	1.5018	0.25568	-0.24911	1.7707	-6.1696	13.792
-0.0080389	1.5036	0.26068	-0.25537	1.7845	-6.2626	13.667
-0.0083007	1.5054	0.26573	-0.26173	1.7981	-6.3551	13.54
-0.0085688	1.5072	0.27085	-0.26818	1.8115	-6.4473	13.409
-0.0088436	1.509	0.27602	-0.27471	1.8249	-6.5388	13.275
-0.0091249	1.5108	0.28125	-0.28134	1.8381	-6.6298	13.138
-0.009413	1.5127	0.28654	-0.28806	1.8511	-6.7202	12.997
-0.0097078	1.5145	0.29189	-0.29487	1.8641	-6.8098	12.854
-0.01001	1.5164	0.29729	-0.30177	1.8769	-6.8987	12.707
-0.010318	1.5183	0.30276	-0.30876	1.8895	-6.9867	12.558
-0.010634	1.5202	0.30828	-0.31583	1.902	-7.0739	12.405
-0.010957	1.5221	0.31386	-0.32299	1.9143	-7.1602	12.249
-0.011287	1.524	0.31949	-0.33024	1.9265	-7.2455	12.091
-0.011625	1.5259	0.32519	-0.33757	1.9385	-7.3297	11.929
-0.01197	1.5279	0.33094	-0.34498	1.9503	-7.4128	11.765
-0.012322	1.5298	0.33675	-0.35248	1.962	-7.4947	11.598
-0.012683	1.5318	0.34262	-0.36005	1.9735	-7.5754	11.428
-0.01305	1.5338	0.34854	-0.36771	1.9849	-7.6549	11.256
-0.013426	1.5358	0.35452	-0.37544	1.996	-7.7329	11.081
-0.013809	1.5378	0.36056	-0.38325	2.007	-7.8096	10.903
-0.0142	1.5398	0.36665	-0.39113	2.0178	-7.8849	10.722
-0.014599	1.5418	0.3728	-0.39909	2.0285	-7.9586	10.54
-0.015006	1.5438	0.37901	-0.40712	2.0389	-8.0308	10.354
-0.015421	1.5459	0.38527	-0.41522	2.0492	-8.1013	10.167
-0.015845	1.5479	0.39159	-0.42339	2.0592	-8.1701	9.9768
-0.016277	1.55	0.39796	-0.43163	2.0691	-8.2372	9.7845
-0.016716	1.5521	0.40438	-0.43993	2.0788	-8.3026	9.59
-0.017165	1.5542	0.41086	-0.4483	2.0883	-8.366	9.3934
-0.017621	1.5562	0.41739	-0.45673	2.0976	-8.4276	9.1947
-0.018087	1.5583	0.42398	-0.46522	2.1067	-8.4872	8.9939
-0.01856	1.5605	0.43062	-0.47376	2.1156	-8.5448	8.7912
-0.019043	1.5626	0.43731	-0.48236	2.1243	-8.6004	8.5866
-0.019534	1.5647	0.44406	-0.49101	2.1328	-8.6538	8.3801
-0.020034	1.5668	0.45085	-0.49972	2.141	-8.7051	8.1718
-0.020542	1.569	0.4577	-0.50847	2.1491	-8.7542	7.9618
-0.021059	1.5711	0.4646	-0.51727	2.157	-8.8011	7.7502
-0.021585	1.5733	0.47155	-0.52612	2.1646	-8.8456	7.5369
-0.02212	1.5755	0.47856	-0.53501	2.172	-8.8878	7.3222
-0.022664	1.5776	0.48561	-0.54394	2.1792	-8.9276	7.106
-0.023217	1.5798	0.49271	-0.5529	2.1862	-8.9649	6.8884
-0.023779	1.582	0.49986	-0.5619	2.193	-8.9998	6.6696
-0.02435	1.5842	0.50706	-0.57093	2.1996	-9.0321	6.4494
-0.02493	1.5864	0.5143	-0.57999	2.2059	-9.0619	6.2282
-0.025519	1.5886	0.5216	-0.58908	2.212	-9.0891	6.0058
-0.026117	1.5908	0.52894	-0.5982	2.2179	-9.1137	5.7824
-0.026725	1.5931	0.53633	-0.60733	2.2236	-9.1355	5.5581
-0.027341	1.5953	0.54376	-0.61649	2.2291	-9.1547	5.3329
-0.027967	1.5975	0.55124	-0.62566	2.2343	-9.1712	5.1069
-0.028602	1.5998	0.55877	-0.63484	2.2393	-9.1848	4.8802
-0.029246	1.602	0.56634	-0.64404	2.244	-9.1957	4.6528
-0.029899	1.6042	0.57395	-0.65324	2.2486	-9.2037	4.4249
-0.030561	1.6065	0.58161	-0.66245	2.2529	-9.2089	4.1964
-0.031233	1.6088	0.58931	-0.67166	2.257	-9.2111	3.9676
-0.031914	1.611	0.59706	-0.68087	2.2608	-9.2105	3.7384
-0.032604	1.6133	0.60484	-0.69008	2.2644	-9.207	3.5089
-0.033303	1.6155	0.61267	-0.69928	2.2678	-9.2004	3.2793
-0.034012	1.6178	0.62054	-0.70847	2.271	-9.191	3.0496
-0.034729	1.6201	0.62844	-0.71765	2.2739	-9.1785	2.8198
-0.035456	1.6224	0.63639	-0.72681	2.2766	-9.163	2.5901
-0.036192	1.6246	0.64438	-0.73596	2.2791	-9.1446	2.3605
-0.036937	1.6269	0.6524	-0.74508	2.2814	-9.1231	2.1312
-0.037691	1.6292	0.66046	-0.75418	2.2834	-9.0985	1.9021
-0.038455	1.6315	0.66856	-0.76325	2.2852	-9.071	1.6734
-0.039227	1.6338	0.6767	-0.77229	2.2867	-9.0403	1.4452
-0.040008	1.6361	0.68487	-0.7813	2.2881	-9.0067	1.2174
-0.040799	1.6383	0.69308	-0.79027	2.2892	-8.97	0.99033
-0.041598	1.6406	0.70132	-0.7992	2.29	-8.9302	0.7639
-0.042406	1.6429	0.7096	-0.80808	2.2907	-8.8874	0.53824
-0.043223	1.6452	0.71791	-0.81693	2.2911	-8.8415	0.31342
-0.044049	1.6475	0.72625	-0.82572	2.2913	-8.7927	0.089526
-0.044883	1.6498	0.73463	-0.83446	2.2913	-8.7407	-0.13337
-0.045726	1.6521	0.74303	-0.84315	2.291	-8.6858	-0.35518
-0.046578	1.6544	0.75147	-0.85177	2.2906	-8.6279	-0.57583
-0.047438	1.6567	0.75994	-0.86034	2.2899	-8.5671	-0.79525
-0.048307	1.659	0.76844	-0.86884	2.289	-8.5032	-1.0133
-0.049184	1.6612	0.77696	-0.87728	2.2879	-8.4364	-1.2301
-0.05007	1.6635	0.78552	-0.88565	2.2865	-8.3667	-1.4453
-0.050964	1.6658	0.7941	-0.89394	2.285	-8.2941	-1.659
-0.051866	1.6681	0.80271	-0.90216	2.2832	-8.2187	-1.8711
-0.052776	1.6704	0.81135	-0.9103	2.2812	-8.1404	-2.0815
-0.053695	1.6727	0.82002	-0.91836	2.2791	-8.0594	-2.2902
-0.054621	1.6749	0.8287	-0.92634	2.2767	-7.9755	-2.497
-0.055555	1.6772	0.83742	-0.93422	2.2741	-7.889	-2.7019
-0.056497	1.6795	0.84616	-0.94202	2.2713	-7.7998	-2.9048
-0.057447	1.6818	0.85492	-0.94973	2.2682	-7.7079	-3.1056
-0.058404	1.684	0.8637	-0.95735	2.265	-7.6134	-3.3044
-0.059369	1.6863	0.87251	-0.96486	2.2616	-7.5164	-3.5009
-0.060342	1.6886	0.88133	-0.97228	2.258	-7.4169	-3.6953
-0.061321	1.6908	0.89018	-0.97959	2.2543	-7.315	-3.8872
-0.062308	1.6931	0.89905	-0.9868	2.2503	-7.2106	-4.0768
-0.063302	1.6953	0.90794	-0.99391	2.2461	-7.104	-4.264
-0.064303	1.6976	0.91685	-1.0009	2.2417	-6.9951	-4.4486
-0.065311	1.6998	0.92578	-1.0078	2.2372	-6.884	-4.6307
-0.066325	1.702	0.93472	-1.0146	2.2325	-6.7707	-4.8101
-0.067346	1.7043	0.94368	-1.0212	2.2276	-6.6554	-4.9868
-0.068374	1.7065	0.95266	-1.0278	2.2225	-6.538	-5.1608
-0.069408	1.7087	0.96166	-1.0342	2.2173	-6.4188	-5.332
-0.070449	1.7109	0.97067	-1.0405	2.2118	-6.2977	-5.5003
-0.071495	1.7131	0.9797	-1.0466	2.2063	-6.1749	-5.6658
-0.072548	1.7153	0.98874	-1.0527	2.2005	-6.0503	-5.8282
-0.073607	1.7175	0.9978	-1.0586	2.1946	-5.9242	-5.9877
-0.074671	1.7197	1.0069	-1.0644	2.1885	-5.7965	-6.1441
-0.075741	1.7219	1.0159	-1.0701	2.1823	-5.6674	-6.2974
-0.076817	1.7241	1.025	-1.0756	2.1759	-5.537	-6.4475
-0.077898	1.7263	1.0341	-1.081	2.1694	-5.4053	-6.5945
-0.078984	1.7284	1.0433	-1.0863	2.1628	-5.2725	-6.7382
-0.080076	1.7306	1.0524	-1.0914	2.156	-5.1387	-6.8787
-0.081172	1.7327	1.0615	-1.0964	2.149	-5.0039	-7.0159
-0.082273	1.7349	1.0707	-1.1013	2.1419	-4.8683	-7.1498
-0.083379	1.737	1.0798	-1.106	2.1347	-4.732	-7.2803
-0.08449	1.7392	1.089	-1.1106	2.1274	-4.595	-7.4074
-0.085605	1.7413	1.0982	-1.1151	2.1199	-4.4576	-7.5311
-0.086724	1.7434	1.1074	-1.1194	2.1123	-4.3197	-7.6514
-0.087848	1.7455	1.1166	-1.1236	2.1046	-4.1816	-7.7683
-0.088976	1.7476	1.1258	-1.1276	2.0968	-4.0433	-7.8816
-0.090107	1.7497	1.135	-1.1315	2.0888	-3.905	-7.9916
-0.091243	1.7518	1.1442	-1.1353	2.0808	-3.7668	-8.098
-0.092381	1.7539	1.1534	-1.1389	2.0726	-3.6289	-8.2009
-0.093524	1.7559	1.1627	-1.1424	2.0644	-3.4912	-8.3003
-0.09467	1.758	1.1719	-1.1458	2.056	-3.3541	-8.3962
-0.095819	1.76	1.1811	-1.149	2.0476	-3.2176	-8.4887
-0.096971	1.7621	1.1904	-1.1521	2.0391	-3.0818	-8.5776
-0.098126	1.7641	1.1996	-1.155	2.0304	-2.947	-8.663
-0.099284	1.7661	1.2089	-1.1578	2.0217	-2.8132	-8.745
-0.10044	1.7682	1.2181	-1.1605	2.0129	-2.6805	-8.8234
-0.10161	1.7702	1.2274	-1.1631	2.0041	-2.5492	-8.8985
-0.10277	1.7722	1.2367	-1.1655	1.9952	-2.4194	-8.9701
-0.10394	1.7742	1.2459	-1.1678	1.9861	-2.2912	-9.0383
-0.10511	1.7761	1.2552	-1.1699	1.9771	-2.1647	-9.1032
-0.10628	1.7781	1.2645	-1.172	1.9679	-2.0402	-9.1647
-0.10746	1.7801	1.2737	-1.1739	1.9587	-1.9178	-9.2229
-0.10863	1.782	1.283	-1.1757	1.9495	-1.7977	-9.2779
-0.10981	1.784	1.2923	-1.1774	1.9402	-1.6799	-9.3297
-0.11099	1.7859	1.3016	-1.1789	1.9308	-1.5647	-9.3783
-0.11217	1.7878	1.3109	-1.1804	1.9214	-1.4523	-9.4238
-0.11335	1.7897	1.3202	-1.1817	1.912	-1.3427	-9.4662
-0.11453	1.7917	1.3294	-1.183	1.9025	-1.2362	-9.5057
-0.11572	1.7936	1.3387	-1.1841	1.893	-1.1329	-9.5423
-0.1169	1.7954	1.348	-1.1851	1.8834	-1.0331	-9.576
-0.11809	1.7973	1.3573	-1.1861	1.8738	-0.93677	-9.6069
-0.11928	1.7992	1.3666	-1.1869	1.8642	-0.84421	-9.6352
