0	0	1	0	0.999999999999623	3.19191764989823	0	0	4.51905179943424e-12	-0.995831806797614	0
0.00133422281520964	0.00425783537444133	1	0	0.999999999999629	3.19057186070779	0	0	4.47399175806087e-12	-1.02153519139527	0
0.00266844563041929	0.00851385223682303	1	0	0.999999999999635	3.18919166186118	0	0	4.42925189339755e-12	-1.0474115291757	0
0.00400266844562895	0.0127680045236819	1	0	0.999999999999641	3.18777682400852	0	0	4.38483060317555e-12	-1.07345871047715	0
0.00533689126083861	0.0170202458674264	1	0	0.999999999999647	3.18632712060967	0	0	4.3407262902655e-12	-1.09967463317231	0
0.00667111407604829	0.0212705296000788	1	0	0.999999999999653	3.1848423279242	0	0	4.29693736266938e-12	-1.12605720265829	0
0.00800533689125797	0.0255188087570039	1	0	0.999999999999658	3.18332222500131	0	0	4.25346223351248e-12	-1.15260433184648	0
0.00933955970646766	0.0297650360806245	1	0	0.999999999999664	3.18176659366984	0	0	4.21029932103535e-12	-1.17931394115254	0
0.0106737825216774	0.0340091640241228	1	0	0.99999999999967	3.18017521852824	0	0	4.16744704858583e-12	-1.20618395848626	0
0.0120080053368871	0.03825114475513	1	0	0.999999999999675	3.17854788693464	0	0	4.12490384461099e-12	-1.23321231924153	0
0.0133422281520968	0.0424909301594007	1	0	0.999999999999681	3.17688438899678	0	0	4.08266814264911e-12	-1.26039696628621	0
0.0146764509673065	0.0467284718444753	1	0	0.999999999999686	3.17518451756213	0	0	4.04073838132164e-12	-1.28773584995209	0
0.0160106737825162	0.0509637211433289	1	0	0.999999999999692	3.17344806820787	0	0	3.99911300432523e-12	-1.3152269280248	0
0.0173448965977259	0.0551966291180062	1	0	0.999999999999697	3.171674839231	0	0	3.95779046042363e-12	-1.34286816573372	0
0.0186791194129357	0.0594271465632445	1	0	0.999999999999702	3.1698646316384	0	0	3.91676920343972e-12	-1.37065753574192	0
0.0200133422281454	0.0636552240100818	1	0	0.999999999999707	3.1680172491369	0	0	3.87604769224747e-12	-1.39859301813605	0
0.0213475650433552	0.0678808117294531	1	0	0.999999999999712	3.16613249812341	0	0	3.8356243907639e-12	-1.42667260041629	0
