0.00195896762035224	2.16931944228544e-10	-1.44432408692981e-09	0.00828781391076039	2.16932078148913e-13	-1.44432490080968e-12
-3.04709950165246e-10	0.00195896773482984	1.58514122792256e-09	-3.04710085290886e-13	0.00828781391087486	1.58514059499354e-12
1.57382684818864e-09	-1.74190517875341e-09	0.00345906556406986	1.57382683449209e-12	-1.74190516435288e-12	0.0146342847525231
0.00195823717782958	1.73714331430357e-09	-6.56285241680436e-09	0.00828781318031772	-1.83221868152861e-09	-1.40448261269888e-08
-1.8249735075699e-09	0.00195823729241269	7.2095529782643e-09	1.83213083710799e-09	0.00828781318043231	1.54639698145382e-08
1.66254877705334e-08	-1.83021164548873e-08	0.0034577757784998	1.152444230261e-11	-1.26856416873496e-11	0.0146342834627375
0.00195750604415839	3.06139740071018e-09	-1.12373144239786e-08	0.00828781244918374	-3.35219562391362e-09	-2.58696767746315e-08
-3.14925313460114e-09	0.001957506158845	1.22990200947739e-08	3.35210772510391e-09	0.00828781244929843	2.83734449965513e-08
2.96898233764151e-08	-3.25497147999657e-08	0.00345648477244202	2.02972171102325e-11	-2.22480654773574e-11	0.0146342821717315
0.00195677421894331	4.4797554433292e-09	-1.61643205557073e-08	0.00828781171735796	-5.06487718403535e-09	-3.94095222697151e-08
-4.56761151377776e-09	0.00195677433373187	1.76176635865627e-08	5.06478923698219e-09	0.00828781171747275	4.30212364818132e-08
4.41797740046332e-08	-4.8212626692561e-08	0.00345519254515721	2.98761989796832e-11	-3.25982227712512e-11	0.0146342808795043
0.00195604170179038	5.71263392064184e-09	-2.06611794253021e-08	0.00828781098484016	-6.48274407669157e-09	-5.08044789597393e-08
-5.8004670556107e-09	0.00195604181667988	2.24242205856796e-08	6.48265609497028e-09	0.00828781098495506	5.5236398528471e-08
5.67485491704316e-08	-6.16705841329363e-08	0.00345389909603358	3.83160385707399e-11	-4.16301723820822e-11	0.0146342795860552
0.00195530849230493	7.03069546884885e-09	-2.5399096803921e-08	0.00828781025162977	-8.07728838652588e-09	-6.3846372172524e-08
-7.11848439358116e-09	0.00195530860729477	2.74420259601177e-08	8.07720037212882e-09	0.00828781025174478	6.90813401121132e-08
7.06839026994066e-08	-7.64506459014456e-08	0.00345260442427864	4.75280962243167e-11	-5.13963137821004e-11	0.0146342782913836
0.00195457459009366	8.17361054242042e-09	-2.97206281117061e-08	0.00828780951772667	-9.39443504443043e-09	-7.48162354206872e-08
-8.26133517712481e-09	0.00195457470518375	3.19702803268518e-08	9.394347012152e-09	0.00828780951784177	8.06122844962008e-08
8.27634576902352e-08	-8.91318265174813e-08	0.00345130852933121	5.5639260764552e-11	-5.99064314397107e-11	0.0146342769954888
0.00195383999475586	9.42110702252489e-09	-3.44502619059676e-08	0.00828780878313016	-1.08724307334048e-08	-8.73659388046857e-08
-9.50873607952864e-09	0.00195384010994583	3.68746153831155e-08	1.08723426918134e-08	0.00828780878324538	9.36663018707115e-08
9.63456913062557e-08	-1.03242265412728e-07	0.00345001141033978	6.46834716221189e-11	-6.92969088609665e-11	0.0146342756983701
0.00195310470591145	1.05881451699715e-08	-3.89024399873208e-08	0.00828780804784004	-1.22887348020363e-08	-9.96541473079651e-08
-1.06756746724519e-08	0.00195310482120265	4.14398038129914e-08	1.2288646747014e-08	0.00828780804795537	1.06301409251495e-07
1.0944338742021e-07	-1.16694758759534e-07	0.00344871306671296	7.33412450732917e-11	-7.81847106290989e-11	0.0146342744000267
0.00195236872316186	1.15952924960872e-08	-4.29586204437898e-08	0.00828780731185613	-1.34533695036308e-08	-1.09978242961778e-07
-1.16827069258955e-08	0.00195236883855539	4.55487265026269e-08	1.34532814512759e-08	0.00828780731197156	1.16797584184754e-07
1.20782023840609e-07	-1.28204760728473e-07	0.00344741349786037	8.09547384744632e-11	-8.59082049193992e-11	0.0146342731004581
0.00195163204611421	1.26659665931669e-08	-4.72278562056233e-08	0.00828780657517766	-1.47556350685003e-08	-1.21782655400734e-07
-1.27532534153002e-08	0.00195163216161142	4.98255292465775e-08	1.47555470124052e-08	0.0082878065752932	1.28659611737651e-07
1.33343088399739e-07	-1.40810885780628e-07	0.00344611270288791	8.92574828214372e-11	-9.42361389125708e-11	0.0146342717996634
0.0019508946743768	1.35867223892515e-08	-5.1114461956613e-08	0.00828780583780466	-1.58230808107828e-08	-1.3169385502411e-07
-1.36738688333563e-08	0.00195089478997948	5.36677972301831e-08	1.58229927675317e-08	0.00828780583792031	1.38497219568348e-07
1.44208542927824e-07	-1.51576641319979e-07	0.00344481068133081	9.65530761734315e-11	-1.0145965318465e-10	0.0146342704976421
0.00195015660754791	1.4585003560935e-08	-5.53636851580147e-08	0.00828780509973633	-1.70129022599835e-08	-1.43020216112406e-07
-1.46719812292944e-08	0.00195015672325794	5.7815308955717e-08	1.70128142346506e-08	0.00828780509985209	1.49598064636209e-07
1.56414955117818e-07	-1.63518766530681e-07	0.00344350743224803	1.04680381903158e-10	-1.09405238876183e-10	0.0146342691943934
0.00194941784525519	1.55104250248946e-08	-5.93562639379085e-08	0.00828780436097251	-1.81427819405963e-08	-1.54090809555592e-07
-1.55972429588483e-08	0.00194941796107505	6.16580399983245e-08	1.81426939225132e-08	0.00828780436108837	1.60292998517713e-07
1.6816424559851e-07	-1.74850591174933e-07	0.00344220295510665	1.12446113048991e-10	-1.16890305383861e-10	0.0146342678899166
0.00194867838709851	1.63010931242818e-08	-6.29865217781298e-08	0.00828780362151304	-1.90635901145495e-08	-1.63376886273821e-07
-1.6387742480639e-08	0.00194867850303088	6.50991267759254e-08	1.90635021205331e-08	0.00828780362162902	1.69138286925646e-07
1.78314831919224e-07	-1.8449735890451e-07	0.00344089724934036	1.1926133733913e-10	-1.23361939220438e-10	0.0146342665842112
0.00194793823268703	1.71338857365838e-08	-6.68020381420877e-08	0.00828780288135709	-2.00832153547264e-08	-1.73976488362036e-07
-1.72203610592609e-08	0.00194793834873451	6.86654891722264e-08	2.00831273727724e-08	0.00828780288147318	1.7908778908343e-07
1.89544208260646e-07	-1.95017275458386e-07	0.00343959031399615	1.26683202790022e-10	-1.30310096971312e-10	0.0146342652772762
0.00194719738163054	1.78418958231848e-08	-7.02686833489582e-08	0.00828780214050474	-2.09106805520448e-08	-1.82863218529085e-07
-1.79281906066336e-08	0.00194719749779628	7.18518829546188e-08	2.0910592598818e-08	0.00828780214062094	1.8730228244944e-07
1.99238739854184e-07	-2.03953980715582e-07	0.00343828214866456	1.33191928110915e-10	-1.36304549591969e-10	0.0146342639691112
0.00194645583353902	1.85836038011997e-08	-7.39095471826753e-08	0.00828780139895516	-2.18216776323162e-08	-1.92997446247198e-07
-1.86697149699665e-08	0.00194645594982598	7.51467567365802e-08	2.18215896942884e-08	0.00828780139907148	1.96518164634691e-07
2.09955264302305e-07	-2.13676314042759e-07	0.0034369727523798	1.40274600652776e-10	-1.4272527461525e-10	0.0146342626597153
0.00194571358802286	1.92103456535911e-08	-7.72148212875981e-08	0.00828780065670841	-2.25571802147364e-08	-2.01489597943029e-07
-1.92962688836997e-08	0.00194571370443459	7.80829930044742e-08	2.25570923082145e-08	0.00828780065682484	2.04111889517669e-07
2.19199977998747e-07	-2.21915589245646e-07	0.0034356621247444	1.46481020134347e-10	-1.48251038619036e-10	0.014634261349088
0.00194497064468112	1.98770134744998e-08	-8.08191460616589e-08	0.00828779991376367	-2.33611609174019e-08	-2.11164204025108e-07
-1.99627263333872e-08	0.00194497076122252	8.12266875978053e-08	2.33610730436012e-08	0.00828779991388022	2.12606078885152e-07
2.29558582088372e-07	-2.30980422532425e-07	0.00343435026476293	1.53377045986246e-10	-1.54279576415407e-10	0.0146342600372285
0.00194422700314836	2.04818356280027e-08	-8.41963403892321e-08	0.00828779917012079	-2.41086549920927e-08	-2.20595339850795e-07
-2.05673585047532e-08	0.0019442271198216	8.41138416539831e-08	2.4108567135307e-08	0.00828779917023746	2.20719354608757e-07
2.39501688165039e-07	-2.39506252835992e-07	0.00343303717194097	1.59948024471072e-10	-1.59908808976198e-10	0.0146342587241361
0.00194348266302427	2.09859046068968e-08	-8.7257340471649e-08	0.00828779842577958	-2.47047029874945e-08	-2.28486868741423e-07
-2.10712361989616e-08	0.00194348277983338	8.6673399502245e-08	2.47046151632268e-08	0.00828779842589637	2.27373128776021e-07
2.48064338329118e-07	-2.46693569235654e-07	0.00343172284572363	1.65696296394637e-10	-1.64728011727782e-10	0.0146342574098102
0.00194273762392108	2.15037155594985e-08	-9.04662011483411e-08	0.00828779768073926	-2.53479965592673e-08	-2.3746818786801e-07
