0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.200632306221278	0.199100672937851	1	0	-0	0	1.18369650975829	0.808990065322556	0	-3.15129397222552	3.47814517954901	0	0	0	0
0.40103783502568	0.390434069184813	1	0	-0	0	0.972454117471023	0.950941557033156	0	0.623815730100748	-0.880385413518403	0	0	0	0
0.601607762158856	0.565956112508076	1	0	-0	0	1.00395865581208	0.819971304587291	0	-0.0181475865218654	-0.420428878477912	0	0	0	0
0.802136332551833	0.71884490209749	1	0	-0	0	1.00056700131932	0.696513710655291	0	0.0338244193478223	-0.709426491759102	0	0	0	0
1.00267641221998	0.842913984147884	1	0	-0	0	1.00272913665107	0.539502024175225	0	-0.0357510809774158	-0.861899688446483	0	0	0	0
1.20322016284681	0.933200652705102	1	0	-0	0	1.00524244402093	0.361096233030229	0	-0.110515137441409	-0.983722885094783	0	0	0	0
1.40376642642138	0.986082408016301	1	0	-0	0	1.00766175582286	0.167373997928498	0	-0.169628443408128	-1.03993076967086	0	0	0	0
1.60430819477056	0.999438994488179	1	0	-0	0	1.00847544339405	-0.0337167285444724	0	-0.173433351311035	-1.02685724871101	0	0	0	0
1.80483968699728	0.972738147338155	1	0	-0	0	1.00710814371052	-0.233278354596344	0	-0.114524263682647	-0.972373551919055	0	0	0	0
2.00536315172626	0.907053988758149	1	0	-0	0	1.00462884578479	-0.422696773604035	0	-0.0311303087213442	-0.905780392872703	0	0	0	0
2.20588554504664	0.805019636390188	1	0	-0	0	1.00244927131663	-0.59454483656371	0	0.0354965468860213	-0.826886080089963	0	0	0	0
2.40641116005804	0.67072211909589	1	0	-0	0	1.00111003834067	-0.742460932730939	0	0.0732390139263456	-0.721072595389929	0	0	0	0
2.60694037070825	0.509541918032881	1	0	-0	0	1.00045968836995	-0.860816759262773	0	0.089395918465035	-0.58185188169718	0	0	0	0
2.80747200591807	0.327938437254179	1	0	-0	0	1.00020208037737	-0.944893584726126	0	0.0939139375129668	-0.413155336120876	0	0	0	0
3.00800492509289	0.13319044729626	1	0	-0	0	1.00012577365025	-0.991244978855137	0	0.0932182612489298	-0.223584055264944	0	0	0	0
3.20853847881711	-0.0668963727468549	1	0	-0	0	1.00012468960328	-0.997945711196556	0	0.0900247041630202	-0.0223485883052493	0	0	0	0
3.40907260321422	-0.264302691582286	1	0	-0	0	1.00017354778043	-0.964705739433017	0	0.0841751725082475	0.182468958551644	0	0	0	0
3.6096079838107	-0.451117104109853	1	0	-0	0	1.00031698911965	-0.892882742245052	0	0.0729252900820701	0.384357751189498	0	0	0	0
3.81014643017833	-0.619853094648689	1	0	-0	0	1.00068055027475	-0.785404266277682	0	0.0508349468553651	0.577687589585965	0	0	0	0
4.01069122661789	-0.763748312123773	1	0	-0	0	1.00148122894079	-0.646584869734769	0	0.0108264445967217	0.755158019484231	0	0	0	0
4.21124617354249	-0.877033712786972	1	0	-0	0	1.00294751734661	-0.481827357350659	0	-0.0501286330446269	0.903468458964858	0	0	0	0
4.41181062429657	-0.955163337925477	1	0	-0	0	1.00497429623788	-0.297352411867141	0	-0.119293564158015	1.00209224135351	0	0	0	0
4.61237242176654	-0.995000878378069	1	0	-0	0	1.00669561818362	-0.100316615912502	0	-0.162824610938296	1.03419051172118	0	0	0	0
4.81291334354527	-0.994953263998101	1	0	-0	0	1.00697849902917	0.101024758630243	0	-0.148728375726036	1.00690377685372	0	0	0	0
5.01342877216841	-0.955032487102569	1	0	-0	0	1.00569344153148	0.297979735014083	0	-0.0842983927559878	0.949688691448583	0	0	0	0
5.21393320846077	-0.876844964186439	1	0	-0	0	1.0038666739496	0.482348678161021	0	-0.00865102642009724	0.877585369383953	0	0	0	0
5.41443681194636	-0.763512891020188	1	0	-0	0	1.00193273070375	0.647758291577144	0	0.0322314519256469	0.805750320992471	0	0	0	0
