1.5,0,-3.76e-14,0,-4.658e-14,13.827,-22.123,12.291,-2.3411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.88e-14,0,-2.329e-14,6.9136,-11.062,6.1454,-1.1706,0,0,0,0,0,0,0,0
1.5,2,3.76e-14,0,4.658e-14,-13.827,22.123,-12.291,2.3411,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.88e-14,0,2.329e-14,-6.9136,11.062,-6.1454,1.1706,0,0,0,0,0,0,0,0
