1.5,0,-3.76e-14,0,-4.658e-14,13.827,-22.123,12.291,-2.3411,0,0,0,0,0,0,0,0,1,-1.88e-14,0,-2.329e-14,6.9136,-11.062,6.1454,-1.1706,0,0,0,0,0,0,0,0
1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.88e-14,0,2.329e-14,-6.9136,11.062,-6.1454,1.1706,0,0,0,0,0,0,0,0
0.8,2,0,0,0,-0,0,0,-0,0,0,0,4.0669e-13,85.449,-256.35,267.03,-95.367,1,0,0,4.0669e-13,85.449,-256.35,267.03,-95.367,0,0,0,0,-0,0,0,-0
1.2,2,0,0,0,0,0,-0,0,1,9.7224e-15,0,2.5718e-14,-16.879,33.758,-23.443,5.5816,2,9.7224e-15,0,2.5718e-14,-16.879,33.758,-23.443,5.5816,0,0,0,0,0,0,-0,0
1.1,2,0,0,0,0,0,-0,0,0,2.5825e-14,0,-1.3886e-14,23.905,-52.157,39.513,-10.263,1,2.5825e-14,0,-1.3886e-14,23.905,-52.157,39.513,-10.263,0,0,0,0,0,0,-0,0
1,2,0,0,9.4739e-15,-70,168,-140,40,1,0,0,4.737e-15,-35,84,-70,20,2,0,0,4.737e-15,-35,84,-70,20,0,0,0,0,0,0,0,-0
