0.0099858,0,1,0,0,0,0.1074,0,0,0.75427,0,0,0,0,0
0.011168,0,1,0,0,0,0.11553,0,0,0.77885,0,0,0,0,0
0.012437,0,1,0,0,0,0.12392,0,0,0.80288,0,0,0,0,0
0.013797,0,1,0,0,0,0.13256,0,0,0.82633,0,0,0,0,0
0.01525,0,1,0,0,0,0.14145,0,0,0.84919,0,0,0,0,0
0.016799,0,1,0,0,0,0.15057,0,0,0.87143,0,0,0,0,0
0.018445,0,1,0,0,0,0.15993,0,0,0.89302,0,0,0,0,0
0.020192,0,1,0,0,0,0.16951,0,0,0.91396,0,0,0,0,0
0.022041,0,1,0,0,0,0.17931,0,0,0.93421,0,0,0,0,0
0.023996,0,1,0,0,0,0.18933,0,0,0.95375,0,0,0,0,0
0.026058,0,1,0,0,0,0.19954,0,0,0.97257,0,0,0,0,0
0.02823,0,1,0,0,0,0.20995,0,0,0.99064,0,0,0,0,0
0.030512,0,1,0,0,0,0.22055,0,0,1.0079,0,0,0,0,0
0.032909,0,1,0,0,0,0.23133,0,0,1.0245,0,0,0,0,0
0.03542,0,1,0,0,0,0.24228,0,0,1.0402,0,0,0,0,0
0.038048,0,1,0,0,0,0.25339,0,0,1.055,0,0,0,0,0
0.040796,0,1,0,0,0,0.26466,0,0,1.0691,0,0,0,0,0
0.043663,0,1,0,0,0,0.27607,0,0,1.0823,0,0,0,0,0
0.046652,0,1,0,0,0,0.28761,0,0,1.0946,0,0,0,0,0
0.049764,0,1,0,0,0,0.29928,0,0,1.106,0,0,0,0,0
0.053001,0,1,0,0,0,0.31107,0,0,1.1165,0,0,0,0,0
0.056363,0,1,0,0,0,0.32296,0,0,1.1261,0,0,0,0,0
0.059852,0,1,0,0,0,0.33495,0,0,1.1347,0,0,0,0,0
0.063468,0,1,0,0,0,0.34703,0,0,1.1424,0,0,0,0,0
0.067213,0,1,0,0,0,0.35918,0,0,1.1492,0,0,0,0,0
0.071088,0,1,0,0,0,0.3714,0,0,1.1549,0,0,0,0,0
0.075092,0,1,0,0,0,0.38368,0,0,1.1597,0,0,0,0,0
0.079226,0,1,0,0,0,0.396,0,0,1.1635,0,0,0,0,0
0.083492,0,1,0,0,0,0.40835,0,0,1.1663,0,0,0,0,0
0.087889,0,1,0,0,0,0.42073,0,0,1.1681,0,0,0,0,0
0.092417,0,1,0,0,0,0.43313,0,0,1.1688,0,0,0,0,0
0.097076,0,1,0,0,0,0.44552,0,0,1.1686,0,0,0,0,0
0.10187,0,1,0,0,0,0.45791,0,0,1.1673,0,0,0,0,0
0.10679,0,1,0,0,0,0.47028,0,0,1.165,0,0,0,0,0
0.11184,0,1,0,0,0,0.48262,0,0,1.1617,0,0,0,0,0
0.11703,0,1,0,0,0,0.49492,0,0,1.1573,0,0,0,0,0
0.12234,0,1,0,0,0,0.50717,0,0,1.1519,0,0,0,0,0
0.12778,0,1,0,0,0,0.51935,0,0,1.1455,0,0,0,0,0
0.13336,0,1,0,0,0,0.53146,0,0,1.138,0,0,0,0,0
0.13906,0,1,0,0,0,0.54349,0,0,1.1295,0,0,0,0,0
0.14489,0,1,0,0,0,0.55542,0,0,1.12,0,0,0,0,0
0.15084,0,1,0,0,0,0.56724,0,0,1.1095,0,0,0,0,0
0.15692,0,1,0,0,0,0.57895,0,0,1.098,0,0,0,0,0
0.16312,0,1,0,0,0,0.59053,0,0,1.0855,0,0,0,0,0
0.16944,0,1,0,0,0,0.60197,0,0,1.072,0,0,0,0,0
0.17589,0,1,0,0,0,0.61326,0,0,1.0575,0,0,0,0,0
0.18245,0,1,0,0,0,0.6244,0,0,1.042,0,0,0,0,0
0.18913,0,1,0,0,0,0.63536,0,0,1.0257,0,0,0,0,0
0.19593,0,1,0,0,0,0.64615,0,0,1.0083,0,0,0,0,0
0.20284,0,1,0,0,0,0.65675,0,0,0.99012,0,0,0,0,0
0.20986,0,1,0,0,0,0.66715,0,0,0.971,0.050199,0,0,0,0
0.21699,0,1,0,0,0,0.67734,0,0,0.951,0.11712,0,0,0,0
0.22423,0,1,0,0,0,0.68732,0,0,0.93016,0.18474,0,0,0,0
0.23157,0,1,0,0,0,0.69707,0,0,0.9085,0.25296,0,0,0,0
0.23901,0,1,0,0,0,0.70659,0,0,0.88603,0.32169,0,0,0,0
0.24655,0,1,0,0,0,0.71586,0,0,0.86279,0.39083,0,0,0,0
0.25419,0,1,0,0,0,0.72489,0,0,0.83881,0.46028,0,0,0,0
0.26193,0,1,0,0,0,0.73365,0,0,0.81412,0.52995,0,0,0,0
0.26976,0,1,0,0,0,0.74215,0,0,0.78876,0.59972,0,0,0,0
0.27767,0,1,0,0,0,0.75038,0,0,0.76275,0.66948,0,0,0,0
0.28567,0,1,0,0,0,0.75833,0,0,0.73613,0.73913,0,0,0,0
0.29376,0,1,0,0,0,0.76599,0,0,0.70895,0.80855,0,0,0,0
0.30192,0,1,0,0,0,0.77337,0,0,0.68124,0.87762,0,0,0,0
0.31016,0,1,0,0,0,0.78044,0,0,0.65305,0.94622,0,0,0,0
0.31847,0,1,0,0,0,0.78722,0,0,0.62442,1.0142,0,0,0,0
0.32686,0,1,0,0,0,0.79369,0,0,0.59539,1.0815,0,0,0,0
0.33531,0,1,0,0,0,0.79985,0,0,0.56603,1.1479,0,0,0,0
0.34382,0,1,0,0,0,0.80569,0,0,0.53636,1.2133,0,0,0,0
0.3524,0,1,0,0,0,0.81122,0,0,0.50646,1.2776,0,0,0,0
0.36103,0,1,0,0,0,0.81644,0,0,0.47637,1.3407,0,0,0,0
0.36971,0,1,0,0,0,0.82133,0,0,0.44615,1.4023,0,0,0,0
0.37845,0,1,0,0,0,0.8259,0,0,0.41587,1.4623,0,0,0,0
0.38723,0,1,0,0,0,0.83015,0,0,0.38557,1.5206,0,0,0,0
0.39606,0,1,0,0,0,0.83408,0,0,0.35533,1.577,0,0,0,0
0.39606,0,1,0,0,0,0.83408,0,0,0.35532,1.577,0,0,0,0
0.40205,0,1,0,0,0,0.83655,0,0,0.33493,1.6141,0,0,0,0
0.40806,0,1,0,0,0,0.83888,0,0,0.3146,1.6501,0,0,0,0
0.41408,0,1,0,0,0,0.84106,0,0,0.29432,1.6853,0,0,0,0
0.42012,0,1,0,0,0,0.8431,0,0,0.27411,1.7195,0,0,0,0
0.42617,0,1,0,0,0,0.84499,0,0,0.25394,1.7527,0,0,0,0
0.43224,0,1,0,0,0,0.84674,0,0,0.23384,1.7851,0,0,0,0
0.43832,0,1,0,0,0,0.84835,0,0,0.21379,1.8164,0,0,0,0
0.44441,0,1,0,0,0,0.84981,0,0,0.1938,1.8468,0,0,0,0
0.45051,0,1,0,0,0,0.85113,0,0,0.17387,1.8763,0,0,0,0
0.45662,0,1,0,0,0,0.8523,0,0,0.154,1.9048,0,0,0,0
0.46273,0,1,0,0,0,0.85334,0,0,0.1342,1.9323,0,0,0,0
0.46885,0,1,0,0,0,0.85423,0,0,0.11445,1.9589,0,0,0,0
0.47498,0,1,0,0,0,0.85498,0,0,0.094759,1.9845,0,0,0,0
0.48112,0,1,0,0,0,0.85559,0,0,0.075135,2.0091,0,0,0,0
0.48726,0,1,0,0,0,0.85606,0,0,0.055573,2.0328,0,0,0,0
0.4934,0,1,0,0,0,0.85639,0,0,0.036076,2.0555,0,0,0,0
0.49954,0,1,0,0,0,0.85657,0,0,0.016643,2.0773,0,0,0,0
0.50568,0,1,0,0,0,0.85662,0,0,0,2.098,0,0,0,0
0.51183,0,1,0,0,0,0.85654,0,0,0,2.1178,0,0,0,0
0.51797,0,1,0,0,0,0.85631,0,0,0,2.1367,0,0,0,0
0.52411,0,1,0,0,0,0.85594,0,0,0,2.1545,0,0,0,0
0.53024,0,1,0,0,0,0.85544,0,0,0,2.1714,0,0,0,0
0.53638,0,1,0,0,0,0.8548,0,0,0,2.1873,0,0,0,0
0.5425,0,1,0,0,0,0.85403,0,0,0,2.2023,0,0,0,0
0.54863,0,1,0,0,0,0.85312,0,0,0,2.2162,0,0,0,0
0.55474,0,1,0,0,0,0.85207,0,0,0,2.2293,0,0,0,0
0.56085,0,1,0,0,0,0.85089,0,0,0,2.2413,0,0,0,0
0.56695,0,1,0,0,0,0.84958,0,0,0,2.2524,0,0,0,0
0.57303,0,1,0,0,0,0.84813,0,0,0,2.2625,0,0,0,0
0.57911,0,1,0,0,0,0.84655,0,0,0,2.2716,0,0,0,0
0.58518,0,1,0,0,0,0.84484,0,0,0,2.2798,0,0,0,0
0.59123,0,1,0,0,0,0.84299,0,0,0,2.2871,0,0,0,0
0.59727,0,1,0,0,0,0.84101,0,0,0,2.2933,0,0,0,0
0.60329,0,1,0,0,0,0.83891,0,0,0,2.2987,0,0,0,0
0.6093,0,1,0,0,0,0.83667,0.0021771,0,0,2.3031,0,0,0,0
0.61529,0,1,0,0,0,0.8343,0.018707,0,0,2.3065,0,0,0,0
0.62127,0,1,0,0,0,0.83181,0.035258,0,0,2.309,0,0,0,0
0.62722,0,1,0,0,0,0.82918,0.051823,0,0,2.3105,0,0,0,0
0.63316,0,1,0,0,0,0.82643,0.068397,0,0,2.3112,0,0,0,0
0.63908,0,1,0,0,0,0.82355,0.084971,0,0,2.3109,0,0,0,0
0.64497,0,1,0,0,0,0.82055,0.10154,0,0,2.3097,0,0,0,0
0.65084,0,1,0,0,0,0.81742,0.1181,0,0,2.3075,0,0,0,0
0.6567,0,1,0,0,0,0.81416,0.13464,0,0,2.3045,0,0,0,0
0.66252,0,1,0,0,0,0.81078,0.15115,0,0,2.3005,0,0,0,0
0.66832,0,1,0,0,0,0.80728,0.16763,0,0,2.2957,0,0,0,0
0.6741,0,1,0,0,0,0.80365,0.18408,0,0,2.29,0,0,0,0
0.67985,0,1,0,0,0,0.7999,0.20047,0,0,2.2833,0,0,0,0
0.68557,0,1,0,0,0,0.79603,0.21682,0,0,2.2758,0,0,0,0
0.69127,0,1,0,0,0,0.79203,0.23312,0,0,2.2675,0,0,0,0
0.69693,0,1,0,0,0,0.78792,0.24935,0,0,2.2583,0,0,0,0
0.70257,0,1,0,0,0,0.78369,0.26551,0,0,2.2482,0,0,0,0
0.70817,0,1,0,0,0,0.77934,0.28159,0,0,2.2373,0,0,0,0
0.71375,0,1,0,0,0,0.77487,0.29759,0,0,2.2256,0,0,0,0
0.71929,0,1,0,0,0,0.77028,0.31351,0,0,2.213,0,0,0,0
0.7248,0,1,0,0,0,0.76558,0.32933,0,0,2.1996,0,0,0,0
0.73027,0,1,0,0,0,0.76076,0.34506,0,0,2.1855,0,0,0,0
0.73571,0,1,0,0,0,0.75582,0.36068,0,0,2.1705,0,0,0,0
0.74111,0,1,0,0,0,0.75077,0.37619,0,0,2.1548,0,0,0,0
0.74648,0,1,0,0,0,0.74561,0.39158,0,0,2.1383,0,0,0,0
0.7518,0,1,0,0,0,0.74033,0.40686,0,0,2.121,0,0,0,0
0.75709,0,1,0,0,0,0.73494,0.42201,0,0,2.103,0,0,0,0
0.76235,0,1,0,0,0,0.72945,0.43702,0,0,2.0843,0,0,0,0
0.76756,0,1,0,0,0,0.72384,0.4519,0,0,2.0649,0,0,0,0
0.77273,0,1,0,0,0,0.71812,0.46664,0,0,2.0448,0,0,0,0
0.77786,0,1,0,0,0,0.71229,0.48123,0,0,2.024,0,0,0,0
0.78294,0,1,0,0,0,0.70635,0.49567,0,0,2.0025,0,0,0,0
0.78799,0,1,0,0,0,0.70031,0.50995,0,0,1.9804,0,0,0,0
0.79299,0,1,0,0,0,0.69416,0.52407,0,0,1.9576,0,0,0,0
0.79794,0,1,0,0,0,0.6879,0.53803,0,0,1.9342,0,0,0,0
0.80286,0,1,0,0,0,0.68154,0.55181,0,0,1.9102,0,0,0,0
0.80772,0,1,0,0,0,0.67508,0.56542,0,0,1.8856,0,0,0,0
0.81254,0,1,0,0,0,0.66851,0.57886,0,0,1.8605,0,0,0,0
0.81731,0,1,0,0,0,0.66184,0.59211,0,0,1.8348,0,0,0,0
0.82203,0,1,0,0,0,0.65507,0.60517,0,0,1.8086,0,0,0,0
0.8267,0,1,0,0,0,0.64819,0.61805,0,0,1.7819,0,0,0,0
0.83133,0,1,0,0,0,0.64122,0.63073,0,0,1.7546,0,0,0,0
0.8359,0,1,0,0,0,0.63415,0.64321,0,0,1.7269,0,0,0,0
0.84042,0,1,0,0,0,0.62698,0.6555,0,0,1.6988,0,0,0,0
0.84489,0,1,0,0,0,0.61971,0.66758,0,0,1.6702,0,0,0,0
0.84931,0,1,0,0,0,0.61235,0.67945,0,0,1.6413,0,0,0,0
0.85368,0,1,0,0,0,0.60489,0.69112,0,0,1.6119,0,0,0,0
0.85799,0,1,0,0,0,0.59734,0.70257,0,0,1.5822,0,0,0,0
0.86224,0,1,0,0,0,0.58969,0.71381,0,0,1.5521,0,0,0,0
0.86645,0,1,0,0,0,0.58195,0.72484,0,0,1.5218,0,0,0,0
0.87059,0,1,0,0,0,0.57412,0.73564,0,0,1.4911,0,0,0,0
0.87468,0,1,0,0,0,0.5662,0.74622,0,0,1.4602,0,0,0,0
0.87871,0,1,0,0,0,0.55818,0.75658,0,0,1.4291,0,0,0,0
0.88269,0,1,0,0,0,0.55008,0.76672,0,0,1.3977,0,0,0,0
0.8866,0,1,0,0,0,0.54189,0.77663,0,0,1.3662,0,0,0,0
0.89046,0,1,0,0,0,0.53361,0.78632,0,0,1.3345,0,0,0,0
0.89426,0,1,0,0,0,0.52524,0.79577,0,0,1.3027,0,0,0,0
0.89799,0,1,0,0,0,0.51679,0.805,0,0,1.2708,0,0,0,0
0.90167,0,1,0,0,0,0.50825,0.814,0,0,1.2389,0,0,0,0
0.90528,0,1,0,0,0,0.49962,0.82277,0,0,1.2069,0,0,0,0
0.90883,0,1,0,0,0,0.49091,0.83131,0,0,1.1749,0,0,0,0
0.91232,0,1,0,0,0,0.48212,0.83962,0,0,1.1429,0,0,0,0
0.91575,0,1,0,0,0,0.47325,0.84771,0,0,1.111,0,0,0,0
0.91911,0,1,0,0,0,0.4643,0.85556,0,0,1.0792,0,0,0,0
0.92241,0,1,0,0,0,0.45526,0.86318,0,0,1.0475,0,0,0,0
0.92241,0,1,0,0,0,0.45526,0.86318,0,0,1.0475,0,0,0,0
0.92524,0,1,0,0,0,0.44731,0.86966,0,0,1.0199,0,0,0,0
0.92801,0,1,0,0,0,0.43929,0.87596,0,0,0.99247,0,0,0,0
0.93074,0,1,0,0,0,0.43121,0.88209,0,0,0.96516,0,0,0,0
0.93341,0,1,0,0,0,0.42308,0.88805,0,0,0.93797,0,0,0,0
0.93604,0,1,0,0,0,0.41489,0.89384,0,0,0.91091,0,0,0,0
0.93861,0,1,0,0,0,0.40664,0.89946,0,0,0.88397,0,0,0,0
0.94113,0,1,0,0,0,0.39833,0.90491,0,0,0.85715,0,0,0,0
0.9436,0,1,0,0,0,0.38996,0.91019,0,0,0.83046,0,0,0,0
0.94601,0,1,0,0,0,0.38154,0.91531,0,0,0.80389,0,0,0,0
0.94838,0,1,0,0,0,0.37306,0.92026,0,0,0.77744,0,0,0,0
0.95069,0,1,0,0,0,0.36453,0.92505,0,0,0.75112,0,0,0,0
0.95294,0,1,0,0,0,0.35594,0.92967,0,0,0.72493,0,0,0,0
0.95514,0,1,0,0,0,0.34731,0.93413,0,0,0.69886,0,0,0,0
0.95729,0,1,0,0,0,0.33861,0.93843,0,0,0.67292,0,0,0,0
0.95939,0,1,0,0,0,0.32987,0.94256,0,0,0.6471,0,0,0,0
0.96142,0,1,0,0,0,0.32108,0.94653,0,0,0.62141,0,0,0,0
0.96341,0,1,0,0,0,0.31223,0.95034,0,0,0.59585,0,0,0,0
0.96533,0,1,0,0,0,0.30334,0.95399,0,0,0.57042,0,0,0,0
0.96721,0,1,0,0,0,0.2944,0.95749,0,0,0.54511,0,0,0,0
0.96902,0,1,0,0,0,0.28541,0.96082,0,0,0.51993,0,0,0,0
0.97078,0,1,0,0,0,0.27638,0.964,0,0,0.49488,0,0,0,0
0.97248,0,1,0,0,0,0.2673,0.96702,0,0,0.46995,0,0,0,0
0.97413,0,1,0,0,0,0.25818,0.96989,0,0,0.44516,0,0,0,0
0.97572,0,1,0,0,0,0.24901,0.9726,0,0,0.42049,0,0,0,0
0.97725,0,1,0,0,0,0.2398,0.97515,0,0,0.39595,0,0,0,0
0.97872,0,1,0,0,0,0.23055,0.97756,0,0,0.37154,0,0,0,0
0.98014,0,1,0,0,0,0.22126,0.97981,0,0,0.34727,0,0,0,0
0.98149,0,1,0,0,0,0.21193,0.98191,0,0,0.32312,0,0,0,0
0.98279,0,1,0,0,0,0.20256,0.98385,0,0,0.2991,0,0,0,0
0.98403,0,1,0,0,0,0.19316,0.98565,0,0,0.27521,0,0,0,0
0.98521,0,1,0,0,0,0.18372,0.9873,0,0,0.25144,0,0,0,0
0.98633,0,1,0,0,0,0.17424,0.9888,0,0,0.22781,0,0,0,0
0.98739,0,1,0,0,0,0.16473,0.99016,0,0,0.20431,0,0,0,0
0.98839,0,1,0,0,0,0.15519,0.99136,0,0,0.18094,0,0,0,0
0.98934,0,1,0,0,0,0.14562,0.99242,0,0,0.1577,0,0,0,0
0.99022,0,1,0,0,0,0.13602,0.99334,0,0,0.13459,0,0,0,0
0.99104,0,1,0,0,0,0.1264,0.99411,0,0,0.11161,0,0,0,0
0.9918,0,1,0,0,0,0.11674,0.99474,0,0,0.088755,0,0,0,0
0.9925,0,1,0,0,0,0.10706,0.99522,0,0,0.066032,0,0,0,0
0.99314,0,1,0,0,0,0.097357,0.99556,0,0,0.043438,0,0,0,0
0.99372,0,1,0,0,0,0.087629,0.99576,0,0,0.020973,0,0,0,0
0.99424,0,1,0,0,0,0.077881,0.99583,0,0,0,0,0,0,0
0.9947,0,1,0,0,0,0.068112,0.99575,0,0,0,0,0,0,0
0.99509,0,1,0,0,0,0.058325,0.99553,0,0,0,0,0,0,0
0.99543,0,1,0,0,0,0.04852,0.99518,0,0,0,0,0,0,0
0.9957,0,1,0,0,0,0.0387,0.99468,0,0,0,0,0,0,0
0.99591,0,1,0,0,0,0.028866,0.99406,0,0,0,0,0,0,0
0.99606,0,1,0,0,0,0.019019,0.99329,0,0,0,0,0,0,0
0.99615,0.0029762,1,0,0,0,0.0091604,0.9924,0,0,0,0,0,0,0
0.99618,0.009188,1,0,0,0,0,0.99136,0,0,0,0,0,0,0
0.99614,0.015393,1,0,0,0,0,0.9902,0,0,0,0,0,0,0
0.99604,0.02159,1,0,0,0,0,0.9889,0,0,0,0,0,0,0
0.99588,0.027779,1,0,0,0,0,0.98747,0,0,0,0,0,0,0
0.99566,0.033958,1,0,0,0,0,0.98591,0,0,0,0,0,0,0
0.99538,0.040127,1,0,0,0,0,0.98422,0,0,0,0,0,0,0
0.99504,0.046286,1,0,0,0,0,0.9824,0,0,0,0,0,0,0
0.99463,0.052432,1,0,0,0,0,0.98045,0,0,0,0,0,0,0
0.99416,0.058566,1,0,0,0,0,0.97838,0,0,0,0,0,0,0
0.99363,0.064686,1,0,0,0,0,0.97618,0,0,0,0,0,0,0
0.99304,0.070792,1,0,0,0,0,0.97385,0,0,0,0,0,0,0
0.99238,0.076884,1,0,0,0,0,0.97139,0,0,0,0,0,0,0
0.99166,0.082959,1,0,0,0,0,0.96881,0,0,0,0,0,0,0
0.99089,0.089018,1,0,0,0,0,0.96611,0,0,0,0,0,0,0
0.99005,0.095059,1,0,0,0,0,0.96328,0,0,0,0,0,0,0
0.98915,0.10108,1,0,0,0,0,0.96033,0,0,0,0,0,0,0
0.98818,0.10709,1,0,0,0,0,0.95726,0,0,0,0,0,0,0
0.98716,0.11307,1,0,0,0,0,0.95407,0,0,0,0,0,0,0
0.98607,0.11904,1,0,0,0,0,0.95075,0,0,0,0,0,0,0
0.98493,0.12498,1,0,0,0,0,0.94732,0,0,0,0,0,0,0
0.98372,0.1309,1,0,0,0,0,0.94377,0,0,0,0,0,0,0
0.98245,0.1368,1,0,0,0,0,0.94009,0,0,0,0,0,0,0
0.98112,0.14268,1,0,0,0,0,0.9363,0,0,0,0,0,0,0
0.97973,0.14853,1,0,0,0,0,0.9324,0,0,0,0,0,0,0
0.97828,0.15436,1,0,0,0,0,0.92837,0,0,0,0,0,0,0
0.97677,0.16016,1,0,0,0,0,0.92423,0,0,0,0,0,0,0
0.9752,0.16593,1,0,0,0,0,0.91997,0,0,0,0,0,0,0
0.97357,0.17168,1,0,0,0,0,0.9156,0,0,0,0,0,0,0
0.97189,0.1774,1,0,0,0,0,0.91111,0,0,0,0,0,0,0
0.97014,0.18309,1,0,0,0,0,0.90651,0,0,0,0,0,0,0
0.96833,0.18875,1,0,0,0,0,0.9018,0,0,0,0,0,0,0
0.96646,0.19439,1,0,0,0,0,0.89697,0,0,0,0,0,0,0
0.96454,0.19999,1,0,0,0,0,0.89203,0,0,0,0,0,0,0
0.96256,0.20556,1,0,0,0,0,0.88698,0,0,0,0,0,0,0
0.96052,0.2111,1,0,0,0,0,0.88181,0,0,0,0,0,0,0
0.95842,0.2166,1,0,0,0,0,0.87654,0,0,0,0,0,0,0
0.95626,0.22208,1,0,0,0,0,0.87115,0,0,0,0,0,0,0
0.95405,0.22751,1,0,0,0,0,0.86565,0,0,0,0,0,0,0
0.95178,0.23292,1,0,0,0,0,0.86005,0,0,0,0,0,0,0
0.94945,0.23829,1,0,0,0,0,0.85433,0,0,0,0,0,0,0
0.94707,0.24362,1,0,0,0,0,0.8485,0,0,0,0,0,0,0
0.94463,0.24891,1,0,0,0,0,0.84257,0,0,0,0,0,0,0
0.94214,0.25417,1,0,0,0,0,0.83652,0,0,0,0,0,0,0
0.93959,0.25939,1,0,0,0,0,0.83037,0,0,0,0,0,0,0
0.93699,0.26457,1,0,0,0,0,0.82411,0,0,0,0,0,0,0
0.93433,0.26971,1,0,0,0,0,0.81774,0,0,0,0,0,0,0
0.93162,0.27481,1,0,0,0,0,0.81126,0,0,0,0,0,0,0
0.92886,0.27987,1,0,0,0,0,0.80468,0,0,0,0,0,0,0
0.92604,0.28489,1,0,0,0,0,0.79798,0,0,0,0,0,0,0
0.92317,0.28987,1,0,0,0,0,0.79118,0,0,0,0,0,0,0
0.92317,0.28987,1,0,0,0,0,0.79118,0,0,0,0,0,0,0
0.91987,0.29544,1,0,0,0,0,0.78338,0,0,0,0,0,0,0
0.9165,0.30095,1,0,0,0,0,0.77543,0,0,0,0,0,0,0
0.91307,0.3064,1,0,0,0,0,0.76735,0,0,0,0,0,0,0
0.90957,0.3118,1,0,0,0,0,0.75914,0,0,0,0,0,0,0
0.90601,0.31714,1,0,0,0,0,0.75079,0,0,0,0,0,0,0
0.90238,0.32241,1,0,0,0,0,0.7423,0,0,0,0,0,0,0
0.8987,0.32763,1,0,0,0,0,0.73367,0,0,0,0,0,0,0
0.89495,0.33279,1,0,0,0,0,0.72492,0,0,0,0,0,0,0
0.89114,0.33788,1,0,0,0,0,0.71602,0,0,0,0,0,0,0
0.88727,0.34291,1,0,0,0,0,0.707,0,0,0,0,0,0,0
0.88333,0.34788,1,0,0,0,0,0.69784,0,0,0,0,0,0,0
0.87934,0.35278,1,0,0,0,0,0.68854,0,0,0,0,0,0,0
0.8753,0.35762,1,0,0,0,0,0.67912,0,0,0,0,0,0,0
0.87119,0.36239,1,0,0,0,0,0.66956,0,0,0,0,0,0,0
0.86703,0.36709,1,0,0,0,0,0.65987,0,0,0,0,0,0,0
0.86281,0.37172,1,0,0,0,0,0.65006,0,0,0,0,0,0,0
0.85854,0.37628,1,0,0,0,0,0.64011,0,0,0,0,0,0,0
0.85421,0.38077,1,0,0,0,0,0.63004,0,0,0,0,0,0,0
0.84983,0.38519,1,0,0,0,0,0.61984,0,0,0,0,0,0,0
0.8454,0.38953,1,0,0,0,0,0.60951,0,0,0,0,0,0,0
0.84091,0.39381,1,0,0,0,0,0.59906,0,0,0,0,0,0,0
0.83637,0.39801,1,0,0,0,0,0.58848,0,0,0,0,0,0,0
0.83179,0.40213,1,0,0,0,0,0.57778,0,0,0,0,0,0,0
0.82715,0.40618,1,0,0,0,0,0.56696,0,0,0,0,0,0,0
0.82247,0.41015,1,0,0,0,0,0.55602,0,0,0,0,0,0,0
0.81773,0.41404,1,0,0,0,0,0.54497,0,0,0,0,0,0,0
0.81295,0.41785,1,0,0,0,0,0.53379,0,0,0,0,0,0,0
0.80813,0.42159,1,0,0,0,0,0.5225,0,0,0,0,0,0,0
0.80326,0.42524,1,0,0,0,0,0.5111,0,0,0,0,0,0,0
0.79835,0.42881,1,0,0,0,0,0.49958,0,0,0,0,0,0,0
0.79339,0.43231,1,0,0,0,0,0.48795,0,0,0,0,0,0,0
0.78839,0.43571,1,0,0,0,0,0.47621,0,0,0,0,0,0,0
0.78335,0.43904,1,0,0,0,0,0.46437,0,0,0,0,0,0,0
0.77827,0.44228,1,0,0,0,0,0.45242,0,0,0,0,0,0,0
0.77315,0.44544,1,0,0,0,0,0.44037,0,0,0,0,0,0,0
0.76799,0.44851,1,0,0,0,0,0.42821,0,0,0,0,0,0,0
0.76279,0.45149,1,0,0,0,0,0.41596,0,0,0,0,0,0,0
0.75756,0.45439,1,0,0,0,0,0.40361,0,0,0,0,0,0,0
0.75229,0.4572,1,0,0,0,0,0.39116,0,0,0,0,0,0,0
0.74698,0.45992,1,0,0,0,0,0.37862,0,0,0,0,0,0,0
0.74164,0.46255,1,0,0,0,0,0.36599,0,0,0,0,0,0,0
0.73627,0.4651,1,0,0,0,0,0.35327,0,0,0,0,0,0,0
0.73087,0.46755,1,0,0,0,0,0.34047,0,0,0,0,0,0,0
0.72543,0.46991,1,0,0,0,0,0.32758,0,0,0,0,0,0,0
0.71997,0.47218,1,0,0,0,0,0.3146,0,0,0,0,0,0,0
0.71448,0.47436,1,0,0,0,0,0.30155,0,0,0,0,0,0,0
