-5.41111677541508e-12	1.43173692304095e-11	0.999999999999757	-2.2143253739234e-11	-7.97645002487104e-12	-4.88838830229138e-13	-3.2465128338692e-12	8.16077041100453e-12	-6.41984834361633e-13	-4.33306008530387e-12	-6.22788795734463e-13	-4.00507412179109e-14	-6.60225724371339e-11	1.83283863051382e-10	-1.53281250037784	-0.000747812979018832	-8.29651573065583e-05	1.0129596933708e-06	-5.15493963425546e-12	3.58655507712616e-11	-8.71609264187087e-11
-8.03029912470236e-09	-6.86991183540252e-08	1.00000482273774	-3.24506940488538e-05	2.80921072774597e-07	-1.958151624806e-08	-1.01308708799135e-07	4.05008857895854e-06	-4.01399214146468e-06	-0.00122077974134538	1.99961296953448e-05	-5.12054482546556e-06	2.32479280990895e-06	0.000268548631204611	-1.53441024677117	-0.023432426814819	0.000401435442063439	-0.0001391931864979	0.000165492683964049	0.0101040056783638	0.0410888346007723
-9.64451890083398e-09	-1.54187314802995e-08	1.00000513965802	-4.92223806815431e-05	5.33946108029267e-07	-8.10275600546323e-08	-7.17334409096056e-08	8.34148383292263e-06	-1.99012843412967e-05	-0.00157180358569589	2.58363747373313e-05	-6.91315688982787e-06	4.41915361911802e-06	0.000407381257503369	-1.53365798054276	-0.0214949076011773	0.000320896134473758	-0.000110290508974197	0.000213915571458683	0.0130163507260051	0.153724023479013
-6.55805129631296e-09	1.297253614589e-07	1.00000277682301	-5.25712108796815e-05	6.95731065916554e-07	-1.50132241746829e-07	4.19557094048541e-08	1.24730297428059e-05	-1.69821837226118e-05	-0.00123298708020295	1.88477829107775e-05	-5.39076901132108e-06	5.7603835900464e-06	0.000435264313455309	-1.53048148338806	-0.00139077735857027	-0.00021920212911716	6.22707889231919e-05	0.000156283349220602	0.0102259514034817	0.331208750166533
-3.51090984087079e-10	3.33926777380339e-07	0.999999532225707	-4.3603999687914e-05	6.85734527664616e-07	-1.88620267457888e-07	1.91535459730242e-07	1.57725080892607e-05	3.69048204424404e-05	-0.000357422719326262	-1.19309091033261e-07	-4.22262442591675e-07	5.68149668799647e-06	0.000361266638859843	-1.52482794495636	0.0304219498584455	-0.00111204122979367	0.000352439791675723	-6.04009460975661e-07	0.00298574720902413	0.560464178174976
7.30438739352163e-09	5.64332798526177e-07	0.999997249820257	-2.39186741534431e-05	4.29033898090383e-07	-1.59151504418668e-07	3.28216536978203e-07	1.76537619103287e-05	0.000173622614834283	0.000886500438466885	-2.99580805104344e-05	8.05373134259489e-06	3.55815854374503e-06	0.000198365862996535	-1.51665304220398	0.0672978352661733	-0.0022470979178411	0.000733137118532501	-0.000248098250195421	-0.00733220307715808	0.830004738718365
1.46006127433625e-08	7.83890306738931e-07	0.999997723537455	4.23044505680272e-06	-1.34061193702625e-07	-2.83626712868142e-08	4.02631670407192e-07	1.7556699298321e-05	0.000418665952274739	0.00230060284933019	-6.86798399484336e-05	1.98219030691731e-05	-1.11322463877779e-06	-3.51289685027006e-05	-1.50615299043396	0.101943501254967	-0.00348790810750598	0.0011679434017829	-0.000570456626230477	-0.0191086013721357	1.12216541242528
2.01911231583245e-08	9.69252626454071e-07	1.00000278601535	4.04205127658329e-05	-1.10020378671023e-06	2.45802212995913e-07	3.69839488187656e-07	1.49009858563723e-05	0.000813367413237181	0.00377699627066864	-0.000116776225106794	3.54228072399007e-05	-9.15047099208744e-06	-0.000336183238801033	-1.49285572436629	0.129237770419494	-0.00477641920508593	0.00164797275029407	-0.000972814415996299	-0.0314719307988743	1.43757481766675
2.22474343525209e-08	1.08291438928722e-06	1.00001430534454	8.2564532143054e-05	-2.53625954368322e-06	6.99179925564593e-07	1.78762320056428e-07	9.08065546827496e-06	0.00138583044991218	0.00511987517102461	-0.00017244356078123	5.47132775813336e-05	-2.11344091681552e-05	-0.00068801805730672	-1.47690559364985	0.141791022963987	-0.00597774164934275	0.00213781488135301	-0.00144141210251517	-0.0428096384291947	1.75903412308228
1.90972420622579e-08	1.09201643246929e-06	1.00003412580673	0.000129064129896415	-4.51716144949607e-06	1.36911655041542e-06	-2.19397950045679e-07	-4.90537307910012e-07	0.00216792267799695	0.00616081416714316	-0.00023457466864779	7.77546446595671e-05	-3.77246898401547e-05	-0.00107791033274387	-1.45825830412862	0.132956520192764	-0.00698134374941726	0.00261038413274691	-0.00196839625325092	-0.0517213476206225	2.07505567014073
